Actual Duration,Activity ID,Activity Name,WBS,project_id,Original Duration,Remaining Duration,BL Project Start,BL Project Finish,Start,Finish,Free Float,Total Float,Variance - BL1 Nonlabor Units,Variance - BL Project Nonlabor Units,Actual Nonlabor Units,Remaining Nonlabor Units,Predecessors,Successors,Budgeted Nonlabor Units,Activity % Complete,Critical,Longest Path
0,KD-MS-1000,Project Start Date,The Big - P.01 - UP-24-MAY-26.KD.MI,The Big -P.01-UP-20-April-26,0,0,11-Sep-25,,11-Sep-25 A,,,,0,0,0.0,0.0,,"KD-MS-1010, KD-MS-1020, P-MS-1020, P-MS-1010, P-MS-1030, P-MS-1040, P-MS-1050, P-MS-1000, KD-MOB-1000, KD-MOB-1010, KD-MOB-1020, P-MS-1060",0,100%,No,Yes
18,P-MS-1020,Submittal for Soil Replacement,The Big - P.01 - UP-24-MAY-26.P.MS.SS,The Big -P.01-UP-20-April-26,18,0,14-Sep-25,4-Oct-25,14-Sep-25 A,04-Oct-25 A,,,0,0,0.0,0.0,KD-MS-1000,"P-MA-1010, P-MA-1010",0,100%,No,Yes
18,P-MS-1040,Submittal for Waterproofing,The Big - P.01 - UP-24-MAY-26.P.MS.SS,The Big -P.01-UP-20-April-26,18,0,23-Sep-25,14-Oct-25,23-Sep-25 A,14-Oct-25 A,,,0,0,0.0,0.0,KD-MS-1000,"P-MA-1040, P-MA-1040",0,100%,No,Yes
18,P-MS-1050,Submittal for cold applied damp-proofing,The Big - P.01 - UP-24-MAY-26.P.MS.SS,The Big -P.01-UP-20-April-26,18,0,23-Sep-25,14-Oct-25,23-Sep-25 A,14-Oct-25 A,,,0,0,0.0,0.0,KD-MS-1000,"P-MA-1050, P-MA-1050",0,100%,No,No
10,P-MA-1010,Approval for Soil Replacement,The Big - P.01 - UP-24-MAY-26.P.MS.SA,The Big -P.01-UP-20-April-26,10,0,5-Oct-25,16-Oct-25,05-Oct-25 A,16-Oct-25 A,,,0,0,0.0,0.0,"P-MS-1020, P-MS-1020",P-MPOS-1010,0,100%,No,Yes
10,P-MA-1040,Approval for Waterproofing,The Big - P.01 - UP-24-MAY-26.P.MS.SA,The Big -P.01-UP-20-April-26,10,0,15-Oct-25,26-Oct-25,15-Oct-25 A,26-Oct-25 A,,,0,0,0.0,0.0,"P-MS-1040, P-MS-1040",P-MPOS-1040,0,100%,No,Yes
10,P-MA-1050,Approval for cold applied damp-proofing,The Big - P.01 - UP-24-MAY-26.P.MS.SA,The Big -P.01-UP-20-April-26,10,0,15-Oct-25,26-Oct-25,15-Oct-25 A,26-Oct-25 A,,,0,0,0.0,0.0,"P-MS-1050, P-MS-1050",P-MPOS-1050,0,100%,No,No
2,P-MPOS-1010,P.O for  Soil Replacement,The Big - P.01 - UP-24-MAY-26.P.PC.PO,The Big -P.01-UP-20-April-26,2,0,18-Oct-25,19-Oct-25,18-Oct-25 A,19-Oct-25 A,,,0,0,0.0,0.0,P-MA-1010,P-MDEL-1010,0,100%,No,Yes
2,P-MPOS-1040,P.O for  Waterproofing,The Big - P.01 - UP-24-MAY-26.P.PC.PO,The Big -P.01-UP-20-April-26,2,0,27-Oct-25,28-Oct-25,27-Oct-25 A,28-Oct-25 A,,,0,0,0.0,0.0,P-MA-1040,P-MDEL-1040,0,100%,No,Yes
2,P-MPOS-1050,P.O for cold applied damp-proofing,The Big - P.01 - UP-24-MAY-26.P.PC.PO,The Big -P.01-UP-20-April-26,2,0,27-Oct-25,28-Oct-25,27-Oct-25 A,28-Oct-25 A,,,0,0,0.0,0.0,P-MA-1050,P-MDEL-1050,0,100%,No,No
2,P-MDEL-1010,Delivery for Soil Replacement,The Big - P.01 - UP-24-MAY-26.P.PC.DS,The Big -P.01-UP-20-April-26,2,0,27-Oct-25,28-Oct-25,17-Oct-25 A,19-Oct-25 A,,,0,0,0.0,0.0,P-MPOS-1010,"CON-EW-B01-1000, CON-EW-B02-1000, CON-EW-B03-1000, CON-EW-B04-1000",0,100%,No,Yes
10,P-MDEL-1040,Delivery for Waterproofing,The Big - P.01 - UP-24-MAY-26.P.PC.DS,The Big -P.01-UP-20-April-26,28,0,29-Oct-25,25-Nov-25,30-Nov-25 A,10-Dec-25 A,,,0,0,0.0,0.0,P-MPOS-1040,"CON-B01-FOOT-1030, CON-B02-FOOT-1030, CON-B04-FOOT-1030, CON-B03-FOOT-1030, CON-B04-WT-1050, CON-B02-SOG-1020, CON-B01-SOG-1020, CON-B04-SOG-1020, CON-B03-SOG-1020",0,100%,No,Yes
0,P-MDEL-1050,Delivery for cold applied damp-proofing,The Big - P.01 - UP-24-MAY-26.P.PC.DS,The Big -P.01-UP-20-April-26,49,49,29-Oct-25,16-Dec-25,5-May-26,22-Jun-26,0.0,186.0,0,0,0.0,0.0,P-MPOS-1050,"CON-B01-FOOT-1110, CON-B02-FOOT-1110, CON-B04-FOOT-1110, CON-B03-FOOT-1110",0,0%,No,No
13,CON-EW-B01-1000,Soil Replacement & Leveling & Compaction (B01),The Big - P.01 - UP-24-MAY-26.CON.EW.B01,The Big -P.01-UP-20-April-26,15,0,3-Nov-25,19-Nov-25,30-Oct-25 A,14-Nov-25 A,,,0,0,140.0,0.0,"KD-MOB-1020, E-APP-B01-REP-1000, P-MDEL-1010","CON-EW-B01-1010, CON-EW-B01-1010, AB-SUB-B01-REP-1000, CON-EW-B02-1000",140,100%,No,Yes
12,CON-EW-B01-1010,Soil Compaction Test (B01),The Big - P.01 - UP-24-MAY-26.CON.EW.B01,The Big -P.01-UP-20-April-26,15,0,6-Nov-25,23-Nov-25,15-Nov-25 A,29-Nov-25 A,,,0,0,20.0,0.0,"CON-EW-B01-1000, CON-EW-B01-1000","CON-B01-FOOT-1000, AB-SUB-B01-REP-1000",20,100%,No,Yes
9,CON-EW-B02-1000,Soil Replacement & Leveling & Compaction (B02),The Big - P.01 - UP-24-MAY-26.CON.EW.B02,The Big -P.01-UP-20-April-26,20,0,12-Nov-25,4-Dec-25,30-Oct-25 A,10-Nov-25 A,,,0,0,140.0,0.0,"E-APP-B02-REP-1000, P-MDEL-1010, CON-EW-B01-1000","CON-EW-B02-1010, CON-EW-B02-1010, AB-SUB-B02-REP-1000, CON-EW-B03-1000",140,100%,No,No
12,CON-EW-B02-1010,Soil Compaction Test (B02),The Big - P.01 - UP-24-MAY-26.CON.EW.B02,The Big -P.01-UP-20-April-26,20,0,16-Nov-25,8-Dec-25,15-Nov-25 A,29-Nov-25 A,,,0,0,20.0,0.0,"CON-EW-B02-1000, CON-EW-B02-1000","CON-B02-FOOT-1000, AB-SUB-B02-REP-1000",20,100%,No,No
3,CON-B01-FOOT-1000,Shuttering for PC Raft (B01) (footing),The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUB.F,The Big -P.01-UP-20-April-26,1,0,26-Nov-25,26-Nov-25,26-Nov-25 A,30-Nov-25 A,,,0,0,0.0,0.0,"CON-EW-B01-1010, E-APP-B01-FOOT-1000",CON-B01-FOOT-1010,0,100%,No,Yes
3,CON-B04-WT-1050,Waterproofing & Ins. Protection works (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,The Big -P.01-UP-20-April-26,2,0,26-Nov-25,27-Nov-25,12-Dec-25 A,16-Dec-25 A,,,0,0,0.0,0.0,"P-MDEL-1040, E-APP-B04-FOOT-1000, CON-B04-WT-1040",CON-B04-WT-1060,0,100%,No,No
1,CON-B01-FOOT-1010,Pouring for PC Raft (B01) (footing),The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUB.F,The Big -P.01-UP-20-April-26,1,0,27-Nov-25,27-Nov-25,30-Nov-25 A,01-Dec-25 A,,,0,0,0.0,0.0,"CON-B01-FOOT-1000, P-MDEL-1020","CON-B01-FOOT-1020, AB-SUB-B01-FOOT-1000",0,100%,No,Yes
8,CON-B01-FOOT-1020,Curing for PC Raft (B01) (footing),The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUB.F,The Big -P.01-UP-20-April-26,3,0,28-Nov-25,30-Nov-25,02-Dec-25 A,10-Dec-25 A,,,0,0,0.0,0.0,CON-B01-FOOT-1010,"CON-B01-FOOT-1030, CON-B01-FOOT-1030",0,100%,No,Yes
2,CON-B04-WT-1060,Shuttering for RC Raft (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,The Big -P.01-UP-20-April-26,4,0,29-Nov-25,2-Dec-25,01-Jan-26 A,04-Jan-26 A,,,0,0,0.0,0.0,"CON-B04-WT-1050, E-APP-B04-WT-1010","CON-B04-WT-1070, AB-SUB-B04-WT-1010, CON-B04-WT-1070",0,100%,No,No
18,CON-EW-B03-1000,Soil Replacement & Leveling & Compaction (B03),The Big - P.01 - UP-24-MAY-26.CON.EW.B03,The Big -P.01-UP-20-April-26,20,0,29-Nov-25,21-Dec-25,10-Oct-25 A,01-Nov-25 A,,,0,0,140.0,0.0,"E-APP-B03-REP-1000, P-MDEL-1010, CON-EW-B02-1000","CON-EW-B03-1010, CON-EW-B03-1010, AB-SUB-B03-REP-1000",140,100%,No,No
7,CON-B01-FOOT-1030,Waterproofing & Ins. Protection works (B01) (footing),The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUB.F,The Big -P.01-UP-20-April-26,2,0,1-Dec-25,2-Dec-25,12-Dec-25 A,21-Dec-25 A,,,0,0,0.0,0.0,"CON-B01-FOOT-1020, P-MDEL-1040, E-APP-B01-FOOT-1030, CON-B01-FOOT-1020","AB-SUB-B01-FOOT-1010, CON-B01-FOOT-1040",0,100%,No,Yes
11,CON-EW-B03-1010,Soil Compaction Test (B03),The Big - P.01 - UP-24-MAY-26.CON.EW.B03,The Big -P.01-UP-20-April-26,20,0,2-Dec-25,24-Dec-25,20-Nov-25 A,03-Dec-25 A,,,0,0,20.0,0.0,"CON-EW-B03-1000, CON-EW-B03-1000","CON-B03-FOOT-1000, AB-SUB-B03-REP-1000",20,100%,No,No
10,CON-B01-FOOT-1040,Shuttering for RC Raft & Footings (B01) (footing),The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUB.F,The Big -P.01-UP-20-April-26,12,0,3-Dec-25,16-Dec-25,05-Feb-26 A,17-Feb-26 A,,,0,0,0.0,0.0,"E-APP-B01-FOOT-1010, CON-B01-FOOT-1030","CON-B01-FOOT-1050, CON-B01-FOOT-1050, CON-B01-FOOT-1060",0,100%,No,Yes
6,CON-B04-WT-1070,RFT for RC Raft (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,The Big -P.01-UP-20-April-26,5,0,3-Dec-25,8-Dec-25,10-Jan-26 A,17-Jan-26 A,,,0,0,0.0,0.0,"CON-B04-WT-1060, E-APP-B04-WT-1020, CON-B04-WT-1060, P-MDEL-1000","CON-B04-WT-1080, AB-SUB-B04-WT-1020",0,100%,No,No
11,CON-B01-FOOT-1050,RFT for RC Raft & Footings (B01) (footing),The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUB.F,The Big -P.01-UP-20-April-26,14,0,6-Dec-25,18-Dec-25,05-Feb-26 A,17-Feb-26 A,,,0,0,12.0,0.0,"CON-B01-FOOT-1040, E-APP-B01-FOOT-1020, CON-B01-FOOT-1040, P-MDEL-1000",CON-B01-FOOT-1090,12,100%,No,No
2,CON-B02-FOOT-1000,Shuttering for PC Raft (B02) (footing),The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUB.F,The Big -P.01-UP-20-April-26,1,0,9-Dec-25,9-Dec-25,27-Nov-25 A,30-Nov-25 A,,,0,0,0.0,0.0,"E-APP-B02-FOOT-1000, CON-EW-B02-1010, P-MDEL-1020","CON-B02-FOOT-1010, AB-SUB-B02-FOOT-1000",0,100%,No,No
0,CON-B04-WT-1080,Pouring for RC Raft (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,The Big -P.01-UP-20-April-26,2,0,9-Dec-25,10-Dec-25,28-Feb-26 A,28-Feb-26 A,,,0,0,0.0,0.0,"CON-B04-WT-1070, P-MDEL-1030",CON-B04-WT-1090,0,100%,No,No
52,CON-B01-FOOT-1070,RFT for Columns & Walls Below SOG (B01) (footing),The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUB.F,The Big -P.01-UP-20-April-26,8,1,9-Dec-25,17-Dec-25,28-Feb-26 A,6-May-26,0.0,-108.0,0,0,6.8,1.2,"CON-B01-FOOT-1060, CON-B01-FOOT-1060, E-APP-B01-FOOT-1020, P-MDEL-1000",CON-B01-FOOT-1080,8,85%,Yes,Yes
1,CON-B02-FOOT-1010,Pouring for PC Raft (B02) (footing),The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUB.F,The Big -P.01-UP-20-April-26,1,0,10-Dec-25,10-Dec-25,30-Nov-25 A,01-Dec-25 A,,,0,0,0.0,0.0,"CON-B02-FOOT-1000, P-MDEL-1030","CON-B02-FOOT-1020, AB-SUB-B02-FOOT-1000",0,100%,No,No
4,CON-B02-FOOT-1020,Curing for PC Raft (B02) (footing),The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUB.F,The Big -P.01-UP-20-April-26,3,0,11-Dec-25,13-Dec-25,02-Dec-25 A,06-Dec-25 A,,,0,0,0.0,0.0,CON-B02-FOOT-1010,"CON-B02-FOOT-1030, CON-B02-FOOT-1030",0,100%,No,No
3,CON-B04-WT-1090,Curing & Deshuttering for RC Raft (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,The Big -P.01-UP-20-April-26,3,0,11-Dec-25,13-Dec-25,01-Mar-26 A,04-Mar-26 A,,,0,0,0.0,0.0,CON-B04-WT-1080,CON-B04-WT-1100,0,100%,No,No
28,CON-B04-WT-1100,Shuttering for Walls (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,The Big -P.01-UP-20-April-26,8,0,13-Dec-25,21-Dec-25,07-Mar-26 A,14-Apr-26 A,,,0,0,0.0,0.0,"CON-B04-WT-1090, E-APP-B04-WT-1030","CON-B04-WT-1110, AB-SUB-B04-WT-1030, CON-B04-WT-1110",0,100%,No,No
27,CON-B04-WT-1110,RFT for Walls (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,The Big -P.01-UP-20-April-26,8,0,13-Dec-25,21-Dec-25,08-Mar-26 A,14-Apr-26 A,,,0,0,0.0,0.0,"CON-B04-WT-1100, CON-B04-WT-1100, E-APP-B04-WT-1030, P-MDEL-1000","CON-B04-WT-1120, CON-B04-WT-1130, AB-SUB-B04-WT-1030",0,100%,No,No
2,CON-B02-FOOT-1030,Waterproofing & Ins. Protection works (B02) (footing),The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUB.F,The Big -P.01-UP-20-April-26,2,0,14-Dec-25,15-Dec-25,18-Dec-25 A,21-Dec-25 A,,,0,0,0.0,0.0,"CON-B02-FOOT-1020, P-MDEL-1040, E-APP-B02-FOOT-1030, CON-B02-FOOT-1020","CON-B02-FOOT-1040, CON-B02-FOOT-1040",0,100%,No,No
9,CON-B02-FOOT-1040,Shuttering for RC Raft & Footings (B02) (footing),The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUB.F,The Big -P.01-UP-20-April-26,10,0,17-Dec-25,28-Dec-25,10-Jan-26 A,20-Jan-26 A,,,0,0,0.0,0.0,"CON-B02-FOOT-1030, E-APP-B02-FOOT-1010, CON-B02-FOOT-1030","CON-B02-FOOT-1050, AB-SUB-B02-FOOT-1010, CON-B02-FOOT-1050, CON-B02-FOOT-1060",0,100%,No,No
2,CON-B04-WT-1120,Installation for Waterstop Insulation (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,The Big -P.01-UP-20-April-26,4,0,17-Dec-25,21-Dec-25,15-Apr-26 A,17-Apr-26 A,,,0,0,0.0,0.0,CON-B04-WT-1110,CON-B04-WT-1130,0,100%,No,No
43,CON-B01-FOOT-1090,Pouring for RC Raft & Footings (B01) (footing),The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUB.F,The Big -P.01-UP-20-April-26,2,0,20-Dec-25,21-Dec-25,07-Mar-26 A,30-Apr-26 A,,,0,0,0.0,0.0,"CON-B01-FOOT-1050, P-MDEL-1030","CON-B01-FOOT-1100, AB-SUB-B01-FOOT-1020, AB-SUB-B01-FOOT-1030",0,100%,No,No
4,CON-B02-FOOT-1050,RFT for RC Raft & Footings (B02) (footing),The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUB.F,The Big -P.01-UP-20-April-26,10,0,20-Dec-25,30-Dec-25,17-Jan-26 A,21-Jan-26 A,,,0,0,1.0,0.0,"CON-B02-FOOT-1040, E-APP-B02-FOOT-1020, CON-B02-FOOT-1040, P-MDEL-1000","CON-B02-FOOT-1090, AB-SUB-B02-FOOT-1020",1,100%,No,No
0,CON-B01-FOOT-1100,Curing & Deshuttering for RC Raft & Footings (B01) (footing),The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUB.F,The Big -P.01-UP-20-April-26,3,3,22-Dec-25,24-Dec-25,5-May-26,8-May-26,1.0,-134.0,0,0,0.0,0.0,"CON-B01-FOOT-1090, CON-B01-FOOT-1080","CON-B01-FOOT-1110, CON-B01-BAS02-1000",0,0%,Yes,Yes
2,CON-B04-WT-1130,Pouring for Walls (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,The Big -P.01-UP-20-April-26,2,0,22-Dec-25,23-Dec-25,18-Apr-26 A,20-Apr-26 A,,,0,0,0.0,0.0,"CON-B04-WT-1110, P-MDEL-1030, CON-B04-WT-1120","CON-B04-WT-1140, AB-SUB-B04-WT-1030, CON-B04-WT-1140",0,100%,No,No
0,CON-B04-WT-1140,Curing & Deshuttering for Walls (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,The Big -P.01-UP-20-April-26,5,5,22-Dec-25,26-Dec-25,5-May-26,9-May-26,1.0,-87.0,0,0,0.0,0.0,"CON-B04-WT-1130, CON-B04-WT-1130","CON-B04-WT-1150, CON-B04-WT-1200",0,0%,Yes,No
30,CON-B02-FOOT-1070,RFT for Columns & Walls Below SOG (B02) (footing),The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUB.F,The Big -P.01-UP-20-April-26,6,0,23-Dec-25,29-Dec-25,28-Jan-26 A,04-Mar-26 A,,,0,0,6.0,0.0,"CON-B02-FOOT-1060, CON-B02-FOOT-1060, E-APP-B02-FOOT-1020, P-MDEL-1000",CON-B02-FOOT-1080,6,100%,No,No
2,CON-B03-FOOT-1000,Shuttering for PC Raft (B03) (footing),The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUB.F,The Big -P.01-UP-20-April-26,1,0,25-Dec-25,25-Dec-25,01-Dec-25 A,03-Dec-25 A,,,0,0,0.0,0.0,"E-APP-B03-FOOT-1010, CON-EW-B03-1010, P-MDEL-1020","CON-B03-FOOT-1010, AB-SUB-B03-FOOT-1000",0,100%,No,No
0,CON-B01-BAS02-1000,"Scaffolding works for Walls, Col. & Cores (B01) (Bas 02)",The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUB.2ndB,The Big -P.01-UP-20-April-26,7,7,25-Dec-25,1-Jan-26,9-May-26,16-May-26,0.0,-108.0,0,0,0.0,0.0,CON-B01-FOOT-1100,"CON-B01-BAS02-1010, CON-B01-BAS02-1010",0,0%,Yes,Yes
0,CON-B01-BAS02-1010,"RFT for Walls, Col. & Cores (B01) (Bas 02)",The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUB.2ndB,The Big -P.01-UP-20-April-26,15,15,25-Dec-25,12-Jan-26,9-May-26,25-May-26,0.0,-108.0,0,0,0.0,1.0,"CON-B01-BAS02-1000, CON-B01-BAS02-1000, E-APP-B01-BAS02-1000, P-MDEL-1170","CON-B01-BAS02-1020, CON-B01-BAS02-1020",1,0%,Yes,Yes
1,CON-B03-FOOT-1010,Pouring for PC Raft (B03) (footing),The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUB.F,The Big -P.01-UP-20-April-26,1,0,27-Dec-25,27-Dec-25,22-Dec-25 A,23-Dec-25 A,,,0,0,0.0,0.0,"CON-B03-FOOT-1000, P-MDEL-1030","CON-B03-FOOT-1020, AB-SUB-B03-FOOT-1000",0,100%,No,No
18,CON-EW-B04-1000,Soil Replacement & Leveling & Compaction (B04),The Big - P.01 - UP-24-MAY-26.CON.EW.B04,The Big -P.01-UP-20-April-26,7,0,27-Dec-25,3-Jan-26,10-Oct-25 A,01-Nov-25 A,,,0,0,84.0,0.0,"E-APP-B04-REP-1000, P-MDEL-1010","CON-EW-B04-1010, CON-EW-B04-1010, AB-SUB-B04-REP-1000",84,100%,No,No
0,CON-B03-FOOT-1020,Curing for PC Raft (B03) (footing),The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUB.F,The Big -P.01-UP-20-April-26,3,0,28-Dec-25,30-Dec-25,23-Dec-25 A,23-Dec-25 A,,,0,0,0.0,0.0,CON-B03-FOOT-1010,CON-B03-FOOT-1030,0,100%,No,No
0,CON-B01-BAS02-1020,"Shuttering for Walls, Col. & Cores (B01) (Bas 02)",The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUB.2ndB,The Big -P.01-UP-20-April-26,15,15,29-Dec-25,15-Jan-26,12-May-26,2-Jun-26,0.0,-108.0,0,0,0.0,0.0,"CON-B01-BAS02-1010, CON-B01-BAS02-1010, E-APP-B01-BAS02-1000",CON-B01-BAS02-1030,0,0%,Yes,Yes
11,CON-EW-B04-1010,Soil Compaction Test (B04),The Big - P.01 - UP-24-MAY-26.CON.EW.B04,The Big -P.01-UP-20-April-26,7,0,29-Dec-25,5-Jan-26,20-Nov-25 A,03-Dec-25 A,,,0,0,12.0,0.0,"CON-EW-B04-1000, CON-EW-B04-1000","CON-B04-FOOT-1000, AB-SUB-B04-REP-1000",12,100%,No,No
0,CON-B02-FOOT-1090,Pouring for RC Raft & Footings (B02) (footing),The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUB.F,The Big -P.01-UP-20-April-26,2,0,31-Dec-25,1-Jan-26,22-Jan-26 A,22-Jan-26 A,,,0,0,0.0,0.0,"CON-B02-FOOT-1050, P-MDEL-1030","CON-B02-FOOT-1100, AB-SUB-B02-FOOT-1020",0,100%,No,No
0,CON-B03-FOOT-1030,Waterproofing & Ins. Protection works (B03) (footing),The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUB.F,The Big -P.01-UP-20-April-26,2,0,31-Dec-25,1-Jan-26,24-Dec-25 A,24-Dec-25 A,,,0,0,0.0,0.0,"P-MDEL-1040, E-APP-B03-FOOT-1000, CON-B03-FOOT-1020","CON-B03-FOOT-1040, CON-B03-FOOT-1040",0,100%,No,No
3,CON-B02-FOOT-1100,Curing & Deshuttering for RC Raft & Footings (B02) (footing),The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUB.F,The Big -P.01-UP-20-April-26,3,0,2-Jan-26,4-Jan-26,05-Mar-26 A,08-Mar-26 A,,,0,0,0.0,0.0,CON-B02-FOOT-1090,"CON-B02-BAS02-1000, CON-B02-FOOT-1110",0,100%,No,No
10,CON-B03-FOOT-1040,Shuttering for RC Raft & Footings (B03) (footing),The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUB.F,The Big -P.01-UP-20-April-26,10,0,4-Jan-26,15-Jan-26,08-Jan-26 A,20-Jan-26 A,,,0,0,0.0,0.0,"CON-B03-FOOT-1030, E-APP-B03-FOOT-1020, CON-B03-FOOT-1030","CON-B03-FOOT-1050, AB-SUB-B03-FOOT-1010, CON-B03-FOOT-1050, CON-B03-FOOT-1060",0,100%,No,No
10,CON-B03-FOOT-1050,RFT for RC Raft & Footings (B03) (footing),The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUB.F,The Big -P.01-UP-20-April-26,10,0,5-Jan-26,17-Jan-26,10-Jan-26 A,21-Jan-26 A,,,0,0,1.0,0.0,"CON-B03-FOOT-1040, E-APP-B03-FOOT-1030, CON-B03-FOOT-1040, P-MDEL-1000","CON-B03-FOOT-1080, AB-SUB-B03-FOOT-1020",1,100%,No,No
7,CON-B02-BAS02-1000,"Scaffolding works for Walls, Col. & Cores (B02) (Bas 02)",The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUB.2ndB,The Big -P.01-UP-20-April-26,7,0,5-Jan-26,13-Jan-26,19-Apr-26 A,27-Apr-26 A,,,0,0,0.0,0.0,CON-B02-FOOT-1100,"CON-B02-BAS02-1010, CON-B03-BAS02-1000, CON-B02-BAS02-1010",0,100%,No,No
12,CON-B02-BAS02-1010,"RFT for Walls, Col. & Cores (B02) (Bas 02)",The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUB.2ndB,The Big -P.01-UP-20-April-26,12,0,5-Jan-26,19-Jan-26,21-Apr-26 A,04-May-26 A,,,0,0,1.0,0.0,"CON-B02-BAS02-1000, CON-B02-BAS02-1000, E-APP-B02-BAS02-1000, P-MDEL-1170","CON-B02-BAS02-1020, CON-B03-BAS02-1010, CON-B02-BAS02-1020",1,100%,No,No
2,CON-B04-FOOT-1000,Shuttering for PC Raft (B04) (footing),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.1,The Big -P.01-UP-20-April-26,1,0,6-Jan-26,6-Jan-26,01-Dec-25 A,03-Dec-25 A,,,0,0,0.0,0.0,"E-APP-B04-FOOT-1010, CON-EW-B04-1010, P-MDEL-1020","CON-B04-FOOT-1010, AB-SUB-B04-FOOT-1000",0,100%,No,No
1,CON-B04-FOOT-1010,Pouring for PC Raft (B04) (footing),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.1,The Big -P.01-UP-20-April-26,1,0,8-Jan-26,8-Jan-26,22-Dec-25 A,23-Dec-25 A,,,0,0,0.0,0.0,"CON-B04-FOOT-1000, P-MDEL-1030","CON-B04-FOOT-1020, AB-SUB-B04-FOOT-1000",0,100%,No,No
0,CON-B04-FOOT-1020,Curing for PC Raft (B04) (footing),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.1,The Big -P.01-UP-20-April-26,3,0,9-Jan-26,11-Jan-26,23-Dec-25 A,23-Dec-25 A,,,0,0,0.0,0.0,CON-B04-FOOT-1010,"CON-B04-FOOT-1030, CON-B04-FOOT-1030",0,100%,No,No
12,CON-B02-BAS02-1020,"Shuttering for Walls, Col. & Cores (B02) (Bas 02)",The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUB.2ndB,The Big -P.01-UP-20-April-26,12,0,10-Jan-26,22-Jan-26,25-Apr-26 A,07-May-26 A,,,0,0,0.0,0.0,"CON-B02-BAS02-1010, CON-B02-BAS02-1010, E-APP-B02-BAS02-1000","CON-B02-BAS02-1030, CON-B03-BAS02-1020",0,100%,No,No
31,CON-B03-FOOT-1060,Shuttering for Columns & Walls Below SOG (B01) (footing),The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUB.F,The Big -P.01-UP-20-April-26,5,0,10-Jan-26,14-Jan-26,26-Jan-26 A,02-Mar-26 A,,,0,0,0.0,0.0,"CON-B03-FOOT-1040, E-APP-B03-FOOT-1020","CON-B03-FOOT-1070, CON-B03-FOOT-1070",0,100%,No,No
0,CON-B04-FOOT-1030,Waterproofing & Ins. Protection works (B04) (footing),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.1,The Big -P.01-UP-20-April-26,2,0,12-Jan-26,13-Jan-26,24-Dec-25 A,24-Dec-25 A,,,0,0,0.0,0.0,"CON-B04-FOOT-1020, P-MDEL-1040, E-APP-B04-FOOT-1000, CON-B04-FOOT-1020","CON-B04-FOOT-1040, AB-SUB-B04-FOOT-1030",0,100%,No,No
